    ID 	     time  	         popPred  	   indPred_mean*  	    indPred_mode  	  
    83 	  26.4000  	        9.1251   	        5.8662   	        5.3314   	  
    84 	  -2.4000  	        0.0000   	        0.0000   	        0.0000   	  
    84 	  -2.1091  	        0.0000   	        0.0000   	        0.0000   	  
    84 	  -1.8182  	        0.0000   	        0.0000   	        0.0000   	  
    84 	  -1.5273  	        0.0000   	        0.0000   	        0.0000   	  
    84 	  -1.2364  	        0.0000   	        0.0000   	        0.0000   	  
    84 	  -0.9455  	        0.0000   	        0.0000   	        0.0000   	  
    84 	  -0.6545  	        0.0000   	        0.0000   	        0.0000   	  
    84 	  -0.3636  	        0.0000   	        0.0000   	        0.0000   	  
    84 	  -0.0727  	        0.0000   	        0.0000   	        0.0000   	  
    84 	   0.2182  	      166.4865   	      233.4656   	      233.0811   	  
    84 	   0.5091  	      149.4028   	      206.0078   	      205.9849   	  
    84 	   0.8000  	      134.3683   	      183.1234   	      183.3399   	  
    84 	   1.0909  	      121.1329   	      164.0302   	      164.3940   	  
    84 	   1.3818  	      109.4767   	      148.0800   	      148.5225   	  
    84 	   1.6727  	       99.2069   	      134.7356   	      135.2064   	  
    84 	   1.9636  	       90.1544   	      123.5517   	      124.0145   	  
    84 	   2.2545  	       82.1707   	      114.1596   	      114.5886   	  
    84 	   2.5455  	       75.1253   	      106.2535   	      106.6312   	  
    84 	   2.8364  	       68.9040   	       99.5801   	       99.8951   	  
    84 	   3.1273  	       63.4064   	       93.9295   	       94.1749   	  
    84 	   3.4182  	       58.5442   	       89.1276   	       89.3000   	  
    84 	   3.7091  	       54.2404   	       85.0303   	       85.1286   	  
    84 	   4.0000  	       50.4268   	       81.5182   	       81.5429   	  
    84 	   4.2909  	       47.0441   	       78.4921   	       78.4452   	  
    84 	   4.5818  	       44.0399   	       75.8700   	       75.7542   	  
    84 	   4.8727  	       41.3683   	       73.5838   	       73.4022   	  
    84 	   5.1636  	       38.9891   	       71.5773   	       71.3332   	  
    84 	   5.4545  	       36.8669   	       69.8036   	       69.5006   	  
    84 	   5.7455  	       34.9707   	       68.2241   	       67.8655   	  
    84 	   6.0364  	       33.2732   	       66.8066   	       66.3958   	  
    84 	   6.3273  	       31.7506   	       65.5244   	       65.0647   	  
    84 	   6.6182  	       30.3818   	       64.3556   	       63.8499   	  
    84 	   6.9091  	       29.1486   	       63.2817   	       62.7330   	  
    84 	   7.2000  	       28.0345   	       62.2877   	       61.6985   	  
    84 	   7.4909  	       27.0256   	       61.3610   	       60.7337   	  
    84 	   7.7818  	       26.1092   	       60.4910   	       59.8280   	  
    84 	   8.0727  	       25.2746   	       59.6692   	       58.9725   	  
    84 	   8.3636  	       24.5120   	       58.8884   	       58.1598   	  
    84 	   8.6545  	       23.8130   	       58.1425   	       57.3838   	  
    84 	   8.9455  	       23.1702   	       57.4266   	       56.6394   	  
    84 	   9.2364  	       22.5772   	       56.7366   	       55.9223   	  
    84 	   9.5273  	       22.0281   	       56.0691   	       55.2291   	  
    84 	   9.8182  	       21.5180   	       55.4212   	       54.5567   	  
    84 	  10.1091  	       21.0424   	       54.7906   	       53.9027   	  
    84 	  10.4000  	       20.5976   	       54.1752   	       53.2650   	  
    84 	  10.6909  	       20.1800   	       53.5735   	       52.6419   	  
    84 	  10.9818  	       19.7867   	       52.9840   	       52.0319   	  
    84 	  11.2727  	       19.4151   	       52.4056   	       51.4339   	  
    84 	  11.5636  	       19.0628   	       51.8374   	       50.8468   	  
    84 	  11.8545  	       18.7278   	       51.2785   	       50.2698   	  
    84 	  12.1455  	       18.4084   	       50.7283   	       49.7021   	  
    84 	  12.4364  	       18.1029   	       50.1862   	       49.1431   	  
    84 	  12.7273  	       17.8099   	       49.6516   	       48.5924   	  
    84 	  13.0182  	       17.5283   	       49.1243   	       48.0494   	  
    84 	  13.3091  	       17.2569   	       48.6038   	       47.5139   	  
    84 	  13.6000  	       16.9949   	       48.0898   	       46.9854   	  
    84 	  13.8909  	       16.7413   	       47.5822   	       46.4637   	  
    84 	  14.1818  	       16.4955   	       47.0806   	       45.9486   	  
    84 	  14.4727  	       16.2568   	       46.5848   	       45.4398   	  
    84 	  14.7636  	       16.0245   	       46.0948   	       44.9372   	  
    84 	  15.0545  	       15.7983   	       45.6104   	       44.4406   	  
    84 	  15.3455  	       15.5777   	       45.1313   	       43.9498   	  
    84 	  15.6364  	       15.3622   	       44.6576   	       43.4648   	  
    84 	  15.9273  	       15.1515   	       44.1891   	       42.9854   	  
    84 	  16.2182  	       14.9453   	       43.7256   	       42.5114   	  
    84 	  16.5091  	       14.7434   	       43.2672   	       42.0429   	  
    84 	  16.8000  	       14.5454   	       42.8138   	       41.5797   	  
    84 	  17.0909  	       14.3511   	       42.3652   	       41.1216   	  
    84 	  17.3818  	       14.1604   	       41.9213   	       40.6688   	  
    84 	  17.6727  	       13.9731   	       41.4823   	       40.2210   	  
    84 	  17.9636  	       13.7890   	       41.0478   	       39.7782   	  
    84 	  18.2545  	       13.6079   	       40.6180   	       39.3403   	  
    84 	  18.5455  	       13.4298   	       40.1927   	       38.9073   	  
    84 	  18.8364  	       13.2546   	       39.7719   	       38.4791   	  
    84 	  19.1273  	       13.0820   	       39.3555   	       38.0557   	  
    84 	  19.4182  	       12.9121   	       38.9435   	       37.6369   	  
    84 	  19.7091  	       12.7447   	       38.5359   	       37.2228   	  
    84 	  20.0000  	       12.5798   	       38.1325   	       36.8133   	  
    84 	  20.2909  	       12.4173   	       37.7334   	       36.4082   	  
    84 	  20.5818  	       12.2571   	       37.3384   	       36.0077   	  
    84 	  20.8727  	       12.0992   	       36.9476   	       35.6115   	  
    84 	  21.1636  	       11.9435   	       36.5609   	       35.2197   	  
    84 	  21.4545  	       11.7899   	       36.1783   	       34.8323   	  
    84 	  21.7455  	       11.6385   	       35.7997   	       34.4491   	  
    84 	  22.0364  	       11.4891   	       35.4250   	       34.0701   	  
    84 	  22.3273  	       11.3418   	       35.0542   	       33.6953   	  
    84 	  22.6182  	       11.1964   	       34.6874   	       33.3247   	  
    84 	  22.9091  	       11.0530   	       34.3244   	       32.9581   	  
    84 	  23.2000  	       10.9115   	       33.9651   	       32.5955   	  
    84 	  23.4909  	       10.7718   	       33.6097   	       32.2369   	  
    84 	  23.7818  	       10.6340   	       33.2579   	       31.8823   	  
    84 	  24.0727  	       10.4980   	       32.9099   	       31.5316   	  
    84 	  24.3636  	       10.3638   	       32.5655   	       31.1848   	  
    84 	  24.6545  	       10.2313   	       32.2247   	       30.8417   	  
    84 	  24.9455  	       10.1006   	       31.8874   	       30.5025   	  
    84 	  25.2364  	        9.9715   	       31.5537   	       30.1669   	  
    84 	  25.5273  	        9.8442   	       31.2235   	       29.8351   	  
    84 	  25.8182  	        9.7185   	       30.8967   	       29.5069   	  
    84 	  26.1091  	        9.5944   	       30.5734   	       29.1823   	  
    84 	  26.4000  	        9.4719   	       30.2535   	       28.8613   	  
    85 	  -2.4000  	        0.0000   	        0.0000   	        0.0000   	  
    85 	  -2.1091  	        0.0000   	        0.0000   	        0.0000   	  
    85 	  -1.8182  	        0.0000   	        0.0000   	        0.0000   	  
    85 	  -1.5273  	        0.0000   	        0.0000   	        0.0000   	  
    85 	  -1.2364  	        0.0000   	        0.0000   	        0.0000   	  
    85 	  -0.9455  	        0.0000   	        0.0000   	        0.0000   	  
    85 	  -0.6545  	        0.0000   	        0.0000   	        0.0000   	  
    85 	  -0.3636  	        0.0000   	        0.0000   	        0.0000   	  
    85 	  -0.0727  	        0.0000   	        0.0000   	        0.0000   	  
    85 	   0.2182  	      202.6986   	      226.9465   	      223.6354   	  
    85 	   0.5091  	      168.5412   	      184.0972   	      181.2355   	  
    85 	   0.8000  	      140.5968   	      149.9628   	      147.4824   	  
    85 	   1.0909  	      117.7264   	      122.7633   	      120.6054   	  
    85 	   1.3818  	       99.0000   	      101.0823   	       99.1961   	  
    85 	   1.6727  	       83.6583   	       83.7928   	       82.1350   	  
    85 	   1.9636  	       71.0813   	       69.9979   	       68.5318   	  
    85 	   2.2545  	       60.7625   	       58.9842   	       57.6784   	  
    85 	   2.5455  	       52.2885   	       50.1839   	       49.0120   	  
    85 	   2.8364  	       45.3218   	       43.1451   	       42.0851   	  
    85 	   3.1273  	       39.5866   	       37.5084   	       36.5416   	  
    85 	   3.4182  	       34.8578   	       32.9877   	       32.0985   	  
    85 	   3.7091  	       30.9516   	       29.3554   	       28.5309   	  
    85 	   4.0000  	       27.7178   	       26.4305   	       25.6598   	  
    85 	   4.2909  	       25.0340   	       24.0687   	       23.3430   	  
    85 	   4.5818  	       22.7999   	       22.1554   	       21.4671   	  
    85 	   4.8727  	       20.9338   	       20.5995   	       19.9424   	  
    85 	   5.1636  	       19.3689   	       19.3281   	       18.6972   	  
    85 	   5.4545  	       18.0508   	       18.2836   	       17.6746   	  
    85 	   5.7455  	       16.9348   	       17.4200   	       16.8295   	  
    85 	   6.0364  	       15.9845   	       16.7007   	       16.1258   	  
    85 	   6.3273  	       15.1703   	       16.0965   	       15.5350   	  
    85 	   6.6182  	       14.4679   	       15.5844   	       15.0342   	  
    85 	   6.9091  	       13.8574   	       15.1458   	       14.6053   	  
    85 	   7.2000  	       13.3226   	       14.7661   	       14.2341   	  
    85 	   7.4909  	       12.8503   	       14.4336   	       13.9090   	  
    85 	   7.7818  	       12.4296   	       14.1389   	       13.6209   	  
    85 	   8.0727  	       12.0517   	       13.8748   	       13.3625   	  
    85 	   8.3636  	       11.7094   	       13.6352   	       13.1282   	  
    85 	   8.6545  	       11.3967   	       13.4155   	       12.9133   	  
    85 	   8.9455  	       11.1087   	       13.2120   	       12.7142   	  
    85 	   9.2364  	       10.8416   	       13.0217   	       12.5279   	  
    85 	   9.5273  	       10.5921   	       12.8421   	       12.3522   	  
    85 	   9.8182  	       10.3574   	       12.6715   	       12.1851   	  
    85 	  10.1091  	       10.1355   	       12.5083   	       12.0254   	  
    85 	  10.4000  	        9.9245   	       12.3512   	       11.8716   	  
    85 	  10.6909  	        9.7229   	       12.1994   	       11.7230   	  
    85 	  10.9818  	        9.5295   	       12.0521   	       11.5788   	  
    85 	  11.2727  	        9.3434   	       11.9086   	       11.4383   	  
    85 	  11.5636  	        9.1637   	       11.7685   	       11.3011   	  
    85 	  11.8545  	        8.9898   	       11.6313   	       11.1668   	  
    85 	  12.1455  	        8.8209   	       11.4968   	       11.0352   	  
    85 	  12.4364  	        8.6568   	       11.3647   	       10.9059   	  
    85 	  12.7273  	        8.4970   	       11.2347   	       10.7787   	  
    85 	  13.0182  	        8.3411   	       11.1068   	       10.6536   	  
    85 	  13.3091  	        8.1889   	       10.9807   	       10.5302   	  
    85 	  13.6000  	        8.0402   	       10.8564   	       10.4087   	  
    85 	  13.8909  	        7.8947   	       10.7338   	       10.2888   	  
    85 	  14.1818  	        7.7523   	       10.6128   	       10.1705   	  
    85 	  14.4727  	        7.6128   	       10.4933   	       10.0537   	  
    85 	  14.7636  	        7.4762   	       10.3753   	        9.9383   	  
    85 	  15.0545  	        7.3422   	       10.2587   	        9.8244   	  
    85 	  15.3455  	        7.2109   	       10.1435   	        9.7119   	  
    85 	  15.6364  	        7.0820   	       10.0297   	        9.6008   	  
    85 	  15.9273  	        6.9556   	        9.9172   	        9.4909   	  
    85 	  16.2182  	        6.8316   	        9.8060   	        9.3824   	  
    85 	  16.5091  	        6.7098   	        9.6961   	        9.2751   	  
    85 	  16.8000  	        6.5903   	        9.5874   	        9.1691   	  
    85 	  17.0909  	        6.4730   	        9.4800   	        9.0643   	  
    85 	  17.3818  	        6.3579   	        9.3738   	        8.9608   	  
    85 	  17.6727  	        6.2448   	        9.2688   	        8.8584   	  
    85 	  17.9636  	        6.1338   	        9.1650   	        8.7572   	  
    85 	  18.2545  	        6.0247   	        9.0624   	        8.6572   	  
    85 	  18.5455  	        5.9176   	        8.9609   	        8.5583   	  
    85 	  18.8364  	        5.8125   	        8.8606   	        8.4605   	  
    85 	  19.1273  	        5.7092   	        8.7614   	        8.3639   	  
    85 	  19.4182  	        5.6078   	        8.6633   	        8.2684   	  
    85 	  19.7091  	        5.5082   	        8.5663   	        8.1740   	  
    85 	  20.0000  	        5.4103   	        8.4704   	        8.0806   	  
    85 	  20.2909  	        5.3142   	        8.3756   	        7.9884   	  
    85 	  20.5818  	        5.2199   	        8.2818   	        7.8971   	  
    85 	  20.8727  	        5.1272   	        8.1891   	        7.8070   	  
    85 	  21.1636  	        5.0361   	        8.0974   	        7.7178   	  
    85 	  21.4545  	        4.9467   	        8.0068   	        7.6297   	  
    85 	  21.7455  	        4.8588   	        7.9172   	        7.5426   	  
    85 	  22.0364  	        4.7726   	        7.8285   	        7.4564   	  
    85 	  22.3273  	        4.6878   	        7.7409   	        7.3713   	  
    85 	  22.6182  	        4.6046   	        7.6542   	        7.2871   	  
    85 	  22.9091  	        4.5228   	        7.5686   	        7.2039   	  
    85 	  23.2000  	        4.4425   	        7.4838   	        7.1217   	  
    85 	  23.4909  	        4.3636   	        7.4001   	        7.0403   	  
    85 	  23.7818  	        4.2861   	        7.3172   	        6.9599   	  
    85 	  24.0727  	        4.2100   	        7.2353   	        6.8805   	  
    85 	  24.3636  	        4.1353   	        7.1543   	        6.8019   	  
    85 	  24.6545  	        4.0619   	        7.0742   	        6.7242   	  
    85 	  24.9455  	        3.9897   	        6.9950   	        6.6475   	  
    85 	  25.2364  	        3.9189   	        6.9167   	        6.5715   	  
    85 	  25.5273  	        3.8493   	        6.8393   	        6.4965   	  
    85 	  25.8182  	        3.7810   	        6.7627   	        6.4223   	  
    85 	  26.1091  	        3.7138   	        6.6870   	        6.3490   	  
    85 	  26.4000  	        3.6479   	        6.6122   	        6.2765   	  
    86 	  -2.4000  	        0.0000   	        0.0000   	        0.0000   	  
    86 	  -2.1091  	        0.0000   	        0.0000   	        0.0000   	  
    86 	  -1.8182  	        0.0000   	        0.0000   	        0.0000   	  
    86 	  -1.5273  	        0.0000   	        0.0000   	        0.0000   	  
    86 	  -1.2364  	        0.0000   	        0.0000   	        0.0000   	  
    86 	  -0.9455  	        0.0000   	        0.0000   	        0.0000   	  
    86 	  -0.6545  	        0.0000   	        0.0000   	        0.0000   	  
    86 	  -0.3636  	        0.0000   	        0.0000   	        0.0000   	  
    86 	  -0.0727  	        0.0000   	        0.0000   	        0.0000   	  
    86 	   0.2182  	      156.1945   	      210.7149   	      214.9579   	  
    86 	   0.5091  	      141.1856   	      180.1114   	      183.0148   	  
    86 	   0.8000  	      127.8787   	      154.1140   	      155.9927   	  
    86 	   1.0909  	      116.0769   	      132.0272   	      133.1312   	  
    86 	   1.3818  	      105.6060   	      113.2609   	      113.7870   	  
    86 	   1.6727  	       96.3121   	       97.3136   	       97.4165   	  
    86 	   1.9636  	       88.0592   	       83.7600   	       83.5602   	  
    86 	   2.2545  	       80.7269   	       72.2388   	       71.8296   	  
    86 	   2.5455  	       74.2090   	       62.4432   	       61.8961   	  
    86 	   2.8364  	       68.4113   	       54.1129   	       53.4822   	  
    86 	   3.1273  	       63.2508   	       47.0267   	       46.3530   	  
    86 	   3.4182  	       58.6540   	       40.9970   	       40.3103   	  
    86 	   3.7091  	       54.5560   	       35.8644   	       35.1861   	  
    86 	   4.0000  	       50.8993   	       31.4936   	       30.8387   	  
    86 	   4.2909  	       47.6331   	       27.7698   	       27.1482   	  
    86 	   4.5818  	       44.7126   	       24.5953   	       24.0132   	  
    86 	   4.8727  	       42.0981   	       21.8875   	       21.3481   	  
    86 	   5.1636  	       39.7545   	       19.5759   	       19.0804   	  
    86 	   5.4545  	       37.6507   	       17.6010   	       17.1488   	  
    86 	   5.7455  	       35.7595   	       15.9121   	       15.5016   	  
    86 	   6.0364  	       34.0564   	       14.4660   	       14.0950   	  
    86 	   6.3273  	       32.5201   	       13.2264   	       12.8920   	  
    86 	   6.6182  	       31.1316   	       12.1621   	       11.8614   	  
    86 	   6.9091  	       29.8741   	       11.2468   	       10.9765   	  
    86 	   7.2000  	       28.7329   	       10.4583   	       10.2152   	  
    86 	   7.4909  	       27.6947   	        9.7774   	        9.5585   	  
    86 	   7.7818  	       26.7481   	        9.1881   	        8.9904   	  
    86 	   8.0727  	       25.8827   	        8.6767   	        8.4973   	  
    86 	   8.3636  	       25.0896   	        8.2316   	        8.0679   	  
    86 	   8.6545  	       24.3606   	        7.8428   	        7.6925   	  
    86 	   8.9455  	       23.6887   	        7.5021   	        7.3629   	  
    86 	   9.2364  	       23.0676   	        7.2023   	        7.0722   	  
    86 	   9.5273  	       22.4917   	        6.9373   	        6.8146   	  
    86 	   9.8182  	       21.9562   	        6.7020   	        6.5851   	  
    86 	  10.1091  	       21.4567   	        6.4921   	        6.3795   	  
    86 	  10.4000  	       20.9893   	        6.3039   	        6.1942   	  
    86 	  10.6909  	       20.5507   	        6.1342   	        6.0264   	  
    86 	  10.9818  	       20.1378   	        5.9803   	        5.8735   	  
    86 	  11.2727  	       19.7480   	        5.8400   	        5.7332   	  
    86 	  11.5636  	       19.3788   	        5.7114   	        5.6039   	  
    86 	  11.8545  	       19.0283   	        5.5927   	        5.4840   	  
    86 	  12.1455  	       18.6945   	        5.4827   	        5.3721   	  
    86 	  12.4364  	       18.3759   	        5.3801   	        5.2672   	  
    86 	  12.7273  	       18.0709   	        5.2839   	        5.1683   	  
    86 	  13.0182  	       17.7782   	        5.1933   	        5.0747   	  
    86 	  13.3091  	       17.4968   	        5.1075   	        4.9856   	  
    86 	  13.6000  	       17.2256   	        5.0259   	        4.9006   	  
    86 	  13.8909  	       16.9637   	        4.9480   	        4.8191   	  
    86 	  14.1818  	       16.7103   	        4.8734   	        4.7407   	  
    86 	  14.4727  	       16.4646   	        4.8016   	        4.6651   	  
    86 	  14.7636  	       16.2262   	        4.7324   	        4.5919   	  
    86 	  15.0545  	       15.9943   	        4.6654   	        4.5210   	  
    86 	  15.3455  	       15.7686   	        4.6004   	        4.4520   	  
    86 	  15.6364  	       15.5485   	        4.5372   	        4.3849   	  
    86 	  15.9273  	       15.3336   	        4.4757   	        4.3194   	  
    86 	  16.2182  	       15.1237   	        4.4156   	        4.2555   	  
    86 	  16.5091  	       14.9183   	        4.3570   	        4.1930   	  
    86 	  16.8000  	       14.7173   	        4.2995   	        4.1318   	  
    86 	  17.0909  	       14.5203   	        4.2433   	        4.0718   	  
    86 	  17.3818  	       14.3271   	        4.1881   	        4.0130   	  
    86 	  17.6727  	       14.1375   	        4.1339   	        3.9552   	  
    86 	  17.9636  	       13.9514   	        4.0807   	        3.8985   	  
    86 	  18.2545  	       13.7685   	        4.0284   	        3.8428   	  
    86 	  18.5455  	       13.5888   	        3.9769   	        3.7880   	  
    86 	  18.8364  	       13.4120   	        3.9262   	        3.7341   	  
    86 	  19.1273  	       13.2382   	        3.8763   	        3.6811   	  
    86 	  19.4182  	       13.0670   	        3.8271   	        3.6289   	  
    86 	  19.7091  	       12.8986   	        3.7787   	        3.5775   	  
    86 	  20.0000  	       12.7327   	        3.7309   	        3.5270   	  
    86 	  20.2909  	       12.5693   	        3.6838   	        3.4772   	  
    86 	  20.5818  	       12.4082   	        3.6374   	        3.4281   	  
    86 	  20.8727  	       12.2496   	        3.5916   	        3.3798   	  
    86 	  21.1636  	       12.0931   	        3.5464   	        3.3322   	  
    86 	  21.4545  	       11.9389   	        3.5019   	        3.2853   	  
    86 	  21.7455  	       11.7869   	        3.4579   	        3.2390   	  
    86 	  22.0364  	       11.6369   	        3.4145   	        3.1935   	  
    86 	  22.3273  	       11.4891   	        3.3716   	        3.1485   	  
    86 	  22.6182  	       11.3432   	        3.3293   	        3.1043   	  
    86 	  22.9091  	       11.1993   	        3.2876   	        3.0607   	  
    86 	  23.2000  	       11.0573   	        3.2464   	        3.0177   	  
    86 	  23.4909  	       10.9172   	        3.2057   	        2.9753   	  
    86 	  23.7818  	       10.7789   	        3.1656   	        2.9335   	  
    86 	  24.0727  	       10.6425   	        3.1259   	        2.8923   	  
    86 	  24.3636  	       10.5079   	        3.0868   	        2.8517   	  
    86 	  24.6545  	       10.3750   	        3.0481   	        2.8116   	  
    86 	  24.9455  	       10.2438   	        3.0100   	        2.7722   	  
    86 	  25.2364  	       10.1144   	        2.9723   	        2.7332   	  
    86 	  25.5273  	        9.9866   	        2.9351   	        2.6949   	  
    86 	  25.8182  	        9.8605   	        2.8983   	        2.6570   	  
    86 	  26.1091  	        9.7360   	        2.8621   	        2.6198   	  
    86 	  26.4000  	        9.6131   	        2.8262   	        2.5830   	  
    87 	  -2.4000  	        0.0000   	        0.0000   	        0.0000   	  
    87 	  -2.1091  	        0.0000   	        0.0000   	        0.0000   	  
    87 	  -1.8182  	        0.0000   	        0.0000   	        0.0000   	  
    87 	  -1.5273  	        0.0000   	        0.0000   	        0.0000   	  
    87 	  -1.2364  	        0.0000   	        0.0000   	        0.0000   	  
    87 	  -0.9455  	        0.0000   	        0.0000   	        0.0000   	  
    87 	  -0.6545  	        0.0000   	        0.0000   	        0.0000   	  
    87 	  -0.3636  	        0.0000   	        0.0000   	        0.0000   	  
    87 	  -0.0727  	        0.0000   	        0.0000   	        0.0000   	  
    87 	   0.2182  	      153.5141   	      117.6122   	      116.1935   	  
    87 	   0.5091  	      139.0229   	      108.8715   	      107.8080   	  
    87 	   0.8000  	      126.1503   	      100.8922   	      100.1339   	  
    87 	   1.0909  	      114.7117   	       93.6063   	       93.1090   	  
    87 	   1.3818  	      104.5436   	       86.9521   	       86.6766   	  
    87 	   1.6727  	       95.5013   	       80.8730   	       80.7853   	  
    87 	   1.9636  	       87.4564   	       75.3180   	       75.3877   	  
    87 	   2.2545  	       80.2953   	       70.2403   	       70.4409   	  
    87 	   2.5455  	       73.9175   	       65.5974   	       65.9056   	  
    87 	   2.8364  	       68.2338   	       61.3506   	       61.7461   	  
    87 	   3.1273  	       63.1653   	       57.4646   	       57.9296   	  
    87 	   3.4182  	       58.6420   	       53.9074   	       54.4264   	  
    87 	   3.7091  	       54.6021   	       50.6498   	       51.2093   	  
    87 	   4.0000  	       50.9906   	       47.6651   	       48.2534   	  
    87 	   4.2909  	       47.7591   	       44.9291   	       45.5362   	  
    87 	   4.5818  	       44.8645   	       42.4198   	       43.0369   	  
    87 	   4.8727  	       42.2687   	       40.1171   	       40.7368   	  
    87 	   5.1636  	       39.9378   	       38.0027   	       38.6185   	  
    87 	   5.4545  	       37.8421   	       36.0600   	       36.6665   	  
    87 	   5.7455  	       35.9550   	       34.2738   	       34.8664   	  
    87 	   6.0364  	       34.2531   	       32.6302   	       33.2051   	  
    87 	   6.3273  	       32.7155   	       31.1168   	       31.6708   	  
    87 	   6.6182  	       31.3238   	       29.7220   	       30.2525   	  
    87 	   6.9091  	       30.0618   	       28.4355   	       28.9403   	  
    87 	   7.2000  	       28.9150   	       27.2477   	       27.7251   	  
    87 	   7.4909  	       27.8705   	       26.1500   	       26.5988   	  
    87 	   7.7818  	       26.9171   	       25.1345   	       25.5536   	  
    87 	   8.0727  	       26.0447   	       24.1941   	       24.5828   	  
    87 	   8.3636  	       25.2443   	       23.3222   	       23.6800   	  
    87 	   8.6545  	       24.5081   	       22.5129   	       22.8395   	  
    87 	   8.9455  	       23.8291   	       21.7607   	       22.0562   	  
    87 	   9.2364  	       23.2010   	       21.0608   	       21.3251   	  
    87 	   9.5273  	       22.6184   	       20.4085   	       20.6419   	  
    87 	   9.8182  	       22.0765   	       19.7999   	       20.0026   	  
    87 	  10.1091  	       21.5709   	       19.2312   	       19.4037   	  
    87 	  10.4000  	       21.0977   	       18.6990   	       18.8417   	  
    87 	  10.6909  	       20.6536   	       18.2002   	       18.3137   	  
    87 	  10.9818  	       20.2355   	       17.7320   	       17.8168   	  
    87 	  11.2727  	       19.8409   	       17.2918   	       17.3486   	  
    87 	  11.5636  	       19.4673   	       16.8773   	       16.9067   	  
    87 	  11.8545  	       19.1126   	       16.4862   	       16.4890   	  
    87 	  12.1455  	       18.7749   	       16.1168   	       16.0936   	  
    87 	  12.4364  	       18.4527   	       15.7672   	       15.7187   	  
    87 	  12.7273  	       18.1444   	       15.4358   	       15.3628   	  
    87 	  13.0182  	       17.8487   	       15.1212   	       15.0242   	  
    87 	  13.3091  	       17.5645   	       14.8219   	       14.7018   	  
    87 	  13.6000  	       17.2907   	       14.5368   	       14.3943   	  
    87 	  13.8909  	       17.0265   	       14.2647   	       14.1005   	  
    87 	  14.1818  	       16.7709   	       14.0047   	       13.8194   	  
    87 	  14.4727  	       16.5234   	       13.7557   	       13.5502   	  
    87 	  14.7636  	       16.2831   	       13.5170   	       13.2918   	  
    87 	  15.0545  	       16.0496   	       13.2878   	       13.0435   	  
    87 	  15.3455  	       15.8224   	       13.0673   	       12.8047   	  
    87 	  15.6364  	       15.6010   	       12.8550   	       12.5746   	  
    87 	  15.9273  	       15.3849   	       12.6502   	       12.3527   	  
    87 	  16.2182  	       15.1739   	       12.4524   	       12.1384   	  
    87 	  16.5091  	       14.9675   	       12.2611   	       11.9311   	  
    87 	  16.8000  	       14.7656   	       12.0759   	       11.7305   	  
    87 	  17.0909  	       14.5678   	       11.8963   	       11.5361   	  
    87 	  17.3818  	       14.3738   	       11.7220   	       11.3475   	  
    87 	  17.6727  	       14.1836   	       11.5526   	       11.1644   	  
    87 	  17.9636  	       13.9969   	       11.3878   	       10.9863   	  
    87 	  18.2545  	       13.8135   	       11.2274   	       10.8131   	  
    87 	  18.5455  	       13.6333   	       11.0710   	       10.6445   	  
    87 	  18.8364  	       13.4561   	       10.9185   	       10.4801   	  
    87 	  19.1273  	       13.2818   	       10.7696   	       10.3198   	  
    87 	  19.4182  	       13.1103   	       10.6241   	       10.1633   	  
    87 	  19.7091  	       12.9415   	       10.4817   	       10.0104   	  
    87 	  20.0000  	       12.7753   	       10.3425   	        9.8611   	  
    87 	  20.2909  	       12.6116   	       10.2061   	        9.7150   	  
    87 	  20.5818  	       12.4503   	       10.0725   	        9.5720   	  
    87 	  20.8727  	       12.2914   	        9.9415   	        9.4320   	  
    87 	  21.1636  	       12.1348   	        9.8130   	        9.2949   	  
    87 	  21.4545  	       11.9804   	        9.6868   	        9.1605   	  
    87 	  21.7455  	       11.8282   	        9.5630   	        9.0287   	  
    87 	  22.0364  	       11.6781   	        9.4413   	        8.8994   	  
    87 	  22.3273  	       11.5300   	        9.3217   	        8.7725   	  
    87 	  22.6182  	       11.3840   	        9.2041   	        8.6480   	  
    87 	  22.9091  	       11.2399   	        9.0885   	        8.5257   	  
    87 	  23.2000  	       11.0978   	        8.9747   	        8.4055   	  
    87 	  23.4909  	       10.9576   	        8.8627   	        8.2875   	  
    87 	  23.7818  	       10.8192   	        8.7525   	        8.1714   	  
    87 	  24.0727  	       10.6827   	        8.6439   	        8.0573   	  
    87 	  24.3636  	       10.5479   	        8.5370   	        7.9451   	  
    87 	  24.6545  	       10.4149   	        8.4316   	        7.8347   	  
    87 	  24.9455  	       10.2837   	        8.3278   	        7.7261   	  
    87 	  25.2364  	       10.1541   	        8.2255   	        7.6192   	  
    87 	  25.5273  	       10.0262   	        8.1246   	        7.5140   	  
    87 	  25.8182  	        9.9000   	        8.0252   	        7.4105   	  
    87 	  26.1091  	        9.7754   	        7.9271   	        7.3085   	  
    87 	  26.4000  	        9.6523   	        7.8304   	        7.2081   	  
    88 	  -2.4000  	        0.0000   	        0.0000   	        0.0000   	  
    88 	  -2.1091  	        0.0000   	        0.0000   	        0.0000   	  
    88 	  -1.8182  	        0.0000   	        0.0000   	        0.0000   	  
    88 	  -1.5273  	        0.0000   	        0.0000   	        0.0000   	  
    88 	  -1.2364  	        0.0000   	        0.0000   	        0.0000   	  
    88 	  -0.9455  	        0.0000   	        0.0000   	        0.0000   	  
    88 	  -0.6545  	        0.0000   	        0.0000   	        0.0000   	  
    88 	  -0.3636  	        0.0000   	        0.0000   	        0.0000   	  
