"Scenario","Strat1","Strat2","Strat3","t","DV","ObsName","ModelName","PRED"
NA,0,0,0,36,26.6176,"EObs","a.Misspecified delay
 Immediate effect",26.0878
NA,0,0,0,48,17.0186,"EObs","a.Misspecified delay
 Immediate effect",2.00622
NA,0,0,0,72,28.469,"EObs","a.Misspecified delay
 Immediate effect",27.6796
NA,0,0,0,96,30.635,"EObs","a.Misspecified delay
 Immediate effect",29.8839
NA,0,0,0,120,37.688,"EObs","a.Misspecified delay
 Immediate effect",96.1597
NA,0,0,0,0,98.957,"EObs","a.Misspecified delay
 Immediate effect",0
NA,0,0,0,24,38.0289,"EObs","a.Misspecified delay
 Immediate effect",0.902327
NA,0,0,0,36,29.3595,"EObs","a.Misspecified delay
 Immediate effect",6.25207
NA,0,0,0,48,12.5002,"EObs","a.Misspecified delay
 Immediate effect",9.09579
NA,0,0,0,72,9.85284,"EObs","a.Misspecified delay
 Immediate effect",11.5677
NA,0,0,0,96,11.8756,"EObs","a.Misspecified delay
 Immediate effect",11.4628
NA,0,0,0,120,29.0477,"EObs","a.Misspecified delay
 Immediate effect",8.88358
NA,0,0,0,0,102.92,"EObs","a.Misspecified delay
 Immediate effect",23.6573
NA,0,0,0,24,46.8051,"EObs","a.Misspecified delay
 Immediate effect",7.19243
NA,0,0,0,36,37.8347,"EObs","a.Misspecified delay
 Immediate effect",23.9482
NA,0,0,0,48,24.0734,"EObs","a.Misspecified delay
 Immediate effect",5.82321
NA,0,0,0,72,24.7233,"EObs","a.Misspecified delay
 Immediate effect",24.3043
NA,0,0,0,96,22.506,"EObs","a.Misspecified delay
 Immediate effect",3.81713
NA,0,0,0,120,23.5249,"EObs","a.Misspecified delay
 Immediate effect",25.2695
NA,0,0,0,1,0.868183,"CObs","a.Misspecified delay
 Immediate effect",2.50214
NA,0,0,0,2,6.76601,"CObs","a.Misspecified delay
 Immediate effect",26.6929
NA,0,0,0,3,9.73502,"CObs","a.Misspecified delay
 Immediate effect",28.7576
NA,0,0,0,6,11.5045,"CObs","a.Misspecified delay
 Immediate effect",31.6812
NA,0,0,0,9,12.7517,"CObs","a.Misspecified delay
 Immediate effect",96.1597
NA,0,0,0,12,10.4787,"CObs","a.Misspecified delay
 Immediate effect",0.901827
NA,0,0,0,24,7.042,"CObs","a.Misspecified delay
 Immediate effect",9.09675
NA,0,0,0,36,4.5396,"CObs","a.Misspecified delay
 Immediate effect",11.584
NA,0,0,0,48,3.84844,"CObs","a.Misspecified delay
 Immediate effect",11.4965
NA,0,0,0,72,1.39462,"CObs","a.Misspecified delay
 Immediate effect",8.98242
NA,0,0,0,24,7.00526,"CObs","a.Misspecified delay
 Immediate effect",23.6436
NA,0,0,0,36,4.44891,"CObs","a.Misspecified delay
 Immediate effect",7.32014
NA,0,0,0,48,4.47291,"CObs","a.Misspecified delay
 Immediate effect",23.9216
NA,0,0,0,72,2.39575,"CObs","a.Misspecified delay
 Immediate effect",5.96548
NA,0,0,0,96,1.1445,"CObs","a.Misspecified delay
 Immediate effect",24.2599
NA,0,0,0,120,0.620781,"CObs","a.Misspecified delay
 Immediate effect",3.96183
NA,0,0,0,0.5,0.500733,"CObs","a.Misspecified delay
 Immediate effect",25.1684
NA,0,0,0,2,3.83714,"CObs","a.Misspecified delay
 Immediate effect",2.63116
NA,0,0,0,3,5.88076,"CObs","a.Misspecified delay
 Immediate effect",26.4938
NA,0,0,0,6,9.94223,"CObs","a.Misspecified delay
 Immediate effect",1.74742
NA,0,0,0,12,9.45694,"CObs","a.Misspecified delay
 Immediate effect",28.3987
NA,0,0,0,24,8.8806,"CObs","a.Misspecified delay
 Immediate effect",31.0783
NA,0,0,0,36,6.0008,"CObs","a.Misspecified delay
 Immediate effect",96.1597
NA,0,0,0,48,6.41548,"CObs","a.Misspecified delay
 Immediate effect",9.00626
NA,0,0,0,72,5.5196,"CObs","a.Misspecified delay
 Immediate effect",23.6403
NA,0,0,0,96,3.79314,"CObs","a.Misspecified delay
 Immediate effect",7.34806
NA,0,0,0,120,2.68993,"CObs","a.Misspecified delay
 Immediate effect",23.9159
NA,0,0,0,3,6.23064,"CObs","a.Misspecified delay
 Immediate effect",5.99516
NA,0,0,0,6,9.59384,"CObs","a.Misspecified delay
 Immediate effect",24.2509
NA,0,0,0,9,11.8301,"CObs","a.Misspecified delay
 Immediate effect",3.99076
NA,0,0,0,24,11.549,"CObs","a.Misspecified delay
 Immediate effect",25.149
NA,0,0,0,36,8.69883,"CObs","a.Misspecified delay
 Immediate effect",2.65651
NA,0,0,0,48,7.99081,"CObs","a.Misspecified delay
 Immediate effect",26.4568
NA,0,0,0,72,4.81284,"CObs","a.Misspecified delay
 Immediate effect",1.76834
NA,0,0,0,96,3.70432,"CObs","a.Misspecified delay
 Immediate effect",28.3334
NA,0,0,0,120,1.58427,"CObs","a.Misspecified delay
 Immediate effect",96.1597
NA,0,0,0,3,10.381,"CObs","a.Misspecified delay
 Immediate effect",9.24262
NA,0,0,0,6,12.1288,"CObs","a.Misspecified delay
 Immediate effect",23.609
NA,0,0,0,9,13.227,"CObs","a.Misspecified delay
 Immediate effect",7.65125
NA,0,0,0,12,13.238,"CObs","a.Misspecified delay
 Immediate effect",23.8568
NA,0,0,0,24,8.48204,"CObs","a.Misspecified delay
 Immediate effect",6.33387
NA,0,0,0,36,7.24594,"CObs","a.Misspecified delay
 Immediate effect",24.1539
NA,0,0,0,48,5.61734,"CObs","a.Misspecified delay
 Immediate effect",4.34052
NA,0,0,0,72,3.55188,"CObs","a.Misspecified delay
 Immediate effect",24.9346
NA,0,0,0,96,1.38914,"CObs","a.Misspecified delay
 Immediate effect",2.97451
NA,0,0,0,120,1.00174,"CObs","a.Misspecified delay
 Immediate effect",26.0439
NA,0,0,0,6,11.1499,"CObs","a.Misspecified delay
 Immediate effect",2.0384
NA,0,0,0,12,11.303,"CObs","a.Misspecified delay
 Immediate effect",27.602
NA,0,0,0,24,6.32089,"CObs","a.Misspecified delay
 Immediate effect",96.1597
NA,0,0,0,36,5.58045,"CObs","a.Misspecified delay
 Immediate effect",9.20473
NA,0,0,0,48,3.14039,"CObs","a.Misspecified delay
 Immediate effect",23.6139
NA,0,0,0,72,2.19116,"CObs","a.Misspecified delay
 Immediate effect",7.60425
NA,0,0,0,96,1.06112,"CObs","a.Misspecified delay
 Immediate effect",23.8657
NA,0,0,0,120,1.0427,"CObs","a.Misspecified delay
 Immediate effect",6.28205
NA,0,0,0,3,12.0645,"CObs","a.Misspecified delay
 Immediate effect",24.1681
NA,0,0,0,6,10.9474,"CObs","a.Misspecified delay
 Immediate effect",4.28737
NA,0,0,0,9,10.1098,"CObs","a.Misspecified delay
 Immediate effect",24.965
NA,0,0,0,12,11.0992,"CObs","a.Misspecified delay
 Immediate effect",2.92605
NA,0,0,0,24,10.2838,"CObs","a.Misspecified delay
 Immediate effect",26.1013
NA,0,0,0,36,6.93603,"CObs","a.Misspecified delay
 Immediate effect",1.99697
NA,0,0,0,48,5.28962,"CObs","a.Misspecified delay
 Immediate effect",27.7023
NA,0,0,0,72,4.4709,"CObs","a.Misspecified delay
 Immediate effect",96.1597
NA,0,0,0,96,3.72252,"CObs","a.Misspecified delay
 Immediate effect",9.07752
NA,0,0,0,3,5.19659,"CObs","a.Misspecified delay
 Immediate effect",23.6307
NA,0,0,0,6,8.5138,"CObs","a.Misspecified delay
 Immediate effect",7.44119
NA,0,0,0,9,10.0049,"CObs","a.Misspecified delay
 Immediate effect",23.8973
NA,0,0,0,12,9.49848,"CObs","a.Misspecified delay
 Immediate effect",6.09982
NA,0,0,0,24,6.8002,"CObs","a.Misspecified delay
 Immediate effect",24.2198
NA,0,0,0,36,5.78186,"CObs","a.Misspecified delay
 Immediate effect",4.09889
NA,0,0,0,48,4.1472,"CObs","a.Misspecified delay
 Immediate effect",25.079
NA,0,0,0,72,2.74729,"CObs","a.Misspecified delay
 Immediate effect",2.75433
NA,0,0,0,96,2.28954,"CObs","a.Misspecified delay
 Immediate effect",26.3202
NA,0,0,0,120,1.33877,"CObs","a.Misspecified delay
 Immediate effect",1.85082
NA,0,0,0,1,0.062565,"CObs","a.Misspecified delay
 Immediate effect",28.0891
NA,0,0,0,2,3.6674,"CObs","a.Misspecified delay
 Immediate effect",96.1597
NA,0,0,0,3,6.0024,"CObs","a.Misspecified delay
 Immediate effect",9.02021
NA,0,0,0,6,9.35288,"CObs","a.Misspecified delay
 Immediate effect",23.6384
NA,0,0,0,9,8.94,"CObs","a.Misspecified delay
 Immediate effect",7.36583
NA,0,0,0,12,9.85571,"CObs","a.Misspecified delay
 Immediate effect",23.9123
NA,0,0,0,24,7.33009,"CObs","a.Misspecified delay
 Immediate effect",6.01487
NA,0,0,0,36,5.89401,"CObs","a.Misspecified delay
 Immediate effect",24.245
NA,0,0,0,48,4.53503,"CObs","a.Misspecified delay
 Immediate effect",4.01084
NA,0,0,0,72,3.40622,"CObs","a.Misspecified delay
 Immediate effect",25.1357
NA,0,0,0,96,2.02139,"CObs","a.Misspecified delay
 Immediate effect",2.67451
NA,0,0,0,120,1.52995,"CObs","a.Misspecified delay
 Immediate effect",26.431
NA,0,0,0,24,8.9016,"CObs","a.Misspecified delay
 Immediate effect",1.78342
NA,0,0,0,36,6.28194,"CObs","a.Misspecified delay
 Immediate effect",28.2872
NA,0,0,0,48,5.38635,"CObs","a.Misspecified delay
 Immediate effect",96.1597
NA,0,0,0,72,2.51068,"CObs","a.Misspecified delay
 Immediate effect",9.06046
NA,0,0,0,96,1.3743,"CObs","a.Misspecified delay
 Immediate effect",23.633
NA,0,0,0,120,1.40802,"CObs","a.Misspecified delay
 Immediate effect",7.41719
NA,0,0,0,1.5,0.0610615,"CObs","a.Misspecified delay
 Immediate effect",23.902
NA,0,0,0,3,7.6405,"CObs","a.Misspecified delay
 Immediate effect",6.07195
NA,0,0,0,6,10.6942,"CObs","a.Misspecified delay
 Immediate effect",24.228
NA,0,0,0,12,11.2986,"CObs","a.Misspecified delay
 Immediate effect",4.06917
NA,0,0,0,24,9.28949,"CObs","a.Misspecified delay
 Immediate effect",25.0979
NA,0,0,0,36,8.65615,"CObs","a.Misspecified delay
 Immediate effect",2.72699
NA,0,0,0,48,6.9721,"CObs","a.Misspecified delay
 Immediate effect",26.3574
NA,0,0,0,72,5.19783,"CObs","a.Misspecified delay
 Immediate effect",1.82752
NA,0,0,0,96,4.01293,"CObs","a.Misspecified delay
 Immediate effect",28.1561
NA,0,0,0,120,2.65965,"CObs","a.Misspecified delay
 Immediate effect",96.1597
NA,0,0,0,3,10.4364,"CObs","a.Misspecified delay
 Immediate effect",9.00626
NA,0,0,0,6,14.2258,"CObs","a.Misspecified delay
 Immediate effect",23.6403
NA,0,0,0,9,10.928,"CObs","a.Misspecified delay
 Immediate effect",7.34806
NA,0,0,0,24,9.26994,"CObs","a.Misspecified delay
 Immediate effect",23.9159
NA,0,0,0,36,7.9906,"CObs","a.Misspecified delay
 Immediate effect",5.99516
NA,0,0,0,48,6.59539,"CObs","a.Misspecified delay
 Immediate effect",24.2509
NA,0,0,0,72,5.3806,"CObs","a.Misspecified delay
 Immediate effect",3.99076
NA,0,0,0,96,3.34747,"CObs","a.Misspecified delay
 Immediate effect",25.149
NA,0,0,0,120,3.07165,"CObs","a.Misspecified delay
 Immediate effect",2.65651
NA,0,0,0,1.5,3.70274,"CObs","a.Misspecified delay
 Immediate effect",26.4568
NA,0,0,0,3,6.91742,"CObs","a.Misspecified delay
 Immediate effect",1.76834
NA,0,0,0,6,10.1421,"CObs","a.Misspecified delay
 Immediate effect",28.3334
NA,0,0,0,9,10.123,"CObs","a.Misspecified delay
 Immediate effect",96.1597
NA,0,0,0,24,9.5832,"CObs","a.Misspecified delay
 Immediate effect",9.19816
NA,0,0,0,36,6.95893,"CObs","a.Misspecified delay
 Immediate effect",23.6148
NA,0,0,0,48,6.38583,"CObs","a.Misspecified delay
 Immediate effect",7.59195
NA,0,0,0,72,5.13857,"CObs","a.Misspecified delay
 Immediate effect",23.868
NA,0,0,0,96,3.09831,"CObs","a.Misspecified delay
 Immediate effect",6.26621
NA,0,0,0,120,2.43007,"CObs","a.Misspecified delay
 Immediate effect",24.1725
NA,0,0,0,0.5,0.4558,"CObs","a.Misspecified delay
 Immediate effect",4.26882
NA,0,0,0,1,0.128176,"CObs","a.Misspecified delay
 Immediate effect",24.9758
NA,0,0,0,2,11.7879,"CObs","a.Misspecified delay
 Immediate effect",2.90811
NA,0,0,0,3,12.1222,"CObs","a.Misspecified delay
 Immediate effect",26.123
NA,0,0,0,6,11.9777,"CObs","a.Misspecified delay
 Immediate effect",1.98114
NA,0,0,0,9,11.3809,"CObs","a.Misspecified delay
 Immediate effect",27.7416
NA,0,0,0,24,8.45019,"CObs","a.Misspecified delay
 Immediate effect",96.1597
NA,0,0,0,36,6.9762,"CObs","a.Misspecified delay
 Immediate effect",9.2255
NA,0,0,0,48,5.86847,"CObs","a.Misspecified delay
 Immediate effect",23.6112
NA,0,0,0,72,4.60648,"CObs","a.Misspecified delay
 Immediate effect",7.63101
NA,0,0,0,96,2.30936,"CObs","a.Misspecified delay
 Immediate effect",23.8606
NA,0,0,0,1,3.92784,"CObs","a.Misspecified delay
 Immediate effect",6.31209
NA,0,0,0,3,8.78103,"CObs","a.Misspecified delay
 Immediate effect",24.1599
NA,0,0,0,6,10.3932,"CObs","a.Misspecified delay
 Immediate effect",4.31872
NA,0,0,0,9,10.82,"CObs","a.Misspecified delay
 Immediate effect",24.947
NA,0,0,0,24,7.75943,"CObs","a.Misspecified delay
 Immediate effect",2.95486
NA,0,0,0,36,5.16631,"CObs","a.Misspecified delay
 Immediate effect",26.067
NA,0,0,0,48,4.69561,"CObs","a.Misspecified delay
 Immediate effect",2.02171
NA,0,0,0,72,2.40549,"CObs","a.Misspecified delay
 Immediate effect",27.6419
NA,0,0,0,96,2.06097,"CObs","a.Misspecified delay
 Immediate effect",96.1597
NA,0,0,0,120,1.61331,"CObs","a.Misspecified delay
 Immediate effect",9.20473
NA,0,0,0,24,10.281,"CObs","a.Misspecified delay
 Immediate effect",23.6139
NA,0,0,0,36,10.4927,"CObs","a.Misspecified delay
 Immediate effect",7.60425
NA,0,0,0,48,6.92983,"CObs","a.Misspecified delay
 Immediate effect",23.8657
NA,0,0,0,72,4.98086,"CObs","a.Misspecified delay
 Immediate effect",6.28205
NA,0,0,0,96,3.27344,"CObs","a.Misspecified delay
 Immediate effect",24.1681
NA,0,0,0,120,2.9342,"CObs","a.Misspecified delay
 Immediate effect",4.28737
NA,0,0,0,24,10.7641,"CObs","a.Misspecified delay
 Immediate effect",24.965
NA,0,0,0,36,7.9512,"CObs","a.Misspecified delay
 Immediate effect",2.92605
NA,0,0,0,48,6.10807,"CObs","a.Misspecified delay
 Immediate effect",26.1013
NA,0,0,0,72,4.82459,"CObs","a.Misspecified delay
 Immediate effect",1.99697
NA,0,0,0,96,3.17303,"CObs","a.Misspecified delay
 Immediate effect",27.7023
NA,0,0,0,120,1.98088,"CObs","a.Misspecified delay
 Immediate effect",96.1597
NA,0,0,0,24,11.9668,"CObs","a.Misspecified delay
 Immediate effect",9.26229
NA,0,0,0,36,7.77277,"CObs","a.Misspecified delay
 Immediate effect",23.6064
NA,0,0,0,48,6.18,"CObs","a.Misspecified delay
 Immediate effect",7.67668
NA,0,0,0,72,3.35095,"CObs","a.Misspecified delay
 Immediate effect",23.852
NA,0,0,0,96,2.71919,"CObs","a.Misspecified delay
 Immediate effect",6.3625
NA,0,0,0,120,1.94561,"CObs","a.Misspecified delay
 Immediate effect",24.1462
NA,0,0,0,24,9.27663,"CObs","a.Misspecified delay
 Immediate effect",4.37056
NA,0,0,0,36,8.45984,"CObs","a.Misspecified delay
 Immediate effect",24.9177
NA,0,0,0,48,6.236,"CObs","a.Misspecified delay
 Immediate effect",3.00224
NA,0,0,0,72,4.0345,"CObs","a.Misspecified delay
 Immediate effect",26.0118
NA,0,0,0,96,3.44489,"CObs","a.Misspecified delay
 Immediate effect",2.06231
NA,0,0,0,120,3.33607,"CObs","a.Misspecified delay
 Immediate effect",27.5458
NA,0,0,0,24,9.28197,"CObs","a.Misspecified delay
 Immediate effect",96.1597
NA,0,0,0,36,7.13242,"CObs","a.Misspecified delay
 Immediate effect",9.26229
NA,0,0,0,48,4.4616,"CObs","a.Misspecified delay
 Immediate effect",23.6064
NA,0,0,0,72,2.67096,"CObs","a.Misspecified delay
 Immediate effect",7.67668
NA,0,0,0,96,1.6314,"CObs","a.Misspecified delay
 Immediate effect",23.852
NA,0,0,0,120,0.562588,"CObs","a.Misspecified delay
 Immediate effect",6.3625
NA,0,0,0,24,8.55748,"CObs","a.Misspecified delay
 Immediate effect",24.1462
NA,0,0,0,36,7.98032,"CObs","a.Misspecified delay
 Immediate effect",4.37056
NA,0,0,0,48,6.72953,"CObs","a.Misspecified delay
 Immediate effect",24.9177
NA,0,0,0,72,4.28595,"CObs","a.Misspecified delay
 Immediate effect",3.00224
NA,0,0,0,96,3.54907,"CObs","a.Misspecified delay
 Immediate effect",26.0118
NA,0,0,0,120,2.2568,"CObs","a.Misspecified delay
 Immediate effect",2.06231
NA,0,0,0,24,9.02734,"CObs","a.Misspecified delay
 Immediate effect",27.5458
NA,0,0,0,36,6.46654,"CObs","a.Misspecified delay
 Immediate effect",96.1597
NA,0,0,0,48,6.1932,"CObs","a.Misspecified delay
 Immediate effect",9.26229
NA,0,0,0,72,5.02397,"CObs","a.Misspecified delay
 Immediate effect",23.6064
NA,0,0,0,96,4.56002,"CObs","a.Misspecified delay
 Immediate effect",7.67668
NA,0,0,0,120,3.24524,"CObs","a.Misspecified delay
 Immediate effect",23.852
NA,0,0,0,24,10.169,"CObs","a.Misspecified delay
 Immediate effect",6.3625
NA,0,0,0,36,8.83861,"CObs","a.Misspecified delay
 Immediate effect",24.1462
NA,0,0,0,48,7.03042,"CObs","a.Misspecified delay
 Immediate effect",4.37056
NA,0,0,0,72,5.52197,"CObs","a.Misspecified delay
 Immediate effect",24.9177
NA,0,0,0,96,3.28621,"CObs","a.Misspecified delay
 Immediate effect",3.00224
NA,0,0,0,120,2.73,"CObs","a.Misspecified delay
 Immediate effect",26.0118
NA,0,0,0,24,11.2439,"CObs","a.Misspecified delay
 Immediate effect",2.06231
NA,0,0,0,36,10.359,"CObs","a.Misspecified delay
 Immediate effect",27.5458
NA,0,0,0,48,6.57015,"CObs","a.Misspecified delay
 Immediate effect",96.1597
NA,0,0,0,72,4.98574,"CObs","a.Misspecified delay
 Immediate effect",9.4469
NA,0,0,0,96,3.8412,"CObs","a.Misspecified delay
 Immediate effect",23.5831
NA,0,0,0,120,2.62731,"CObs","a.Misspecified delay
 Immediate effect",7.9168
NA,0,0,0,24,11.5681,"CObs","a.Misspecified delay
 Immediate effect",23.8087
NA,0,0,0,36,9.60487,"CObs","a.Misspecified delay
 Immediate effect",6.63452
NA,0,0,0,48,8.5618,"CObs","a.Misspecified delay
 Immediate effect",24.076
NA,0,0,0,72,5.92856,"CObs","a.Misspecified delay
 Immediate effect",4.65939
NA,0,0,0,96,5.46626,"CObs","a.Misspecified delay
 Immediate effect",24.7663
NA,0,0,0,120,3.13641,"CObs","a.Misspecified delay
 Immediate effect",3.27227
NA,0,0,0,24,9.37106,"CObs","a.Misspecified delay
 Immediate effect",25.7267
NA,0,0,0,36,7.15168,"CObs","a.Misspecified delay
 Immediate effect",2.2981
NA,0,0,0,48,4.56754,"CObs","a.Misspecified delay
 Immediate effect",27.0506
NA,0,0,0,72,3.7209,"CObs","a.Misspecified delay
 Immediate effect",96.1597
NA,0,0,0,96,2.02344,"CObs","a.Misspecified delay
 Immediate effect",9.1576
NA,0,0,0,120,1.15591,"CObs","a.Misspecified delay
 Immediate effect",23.6201
NA,0,0,0,24,10.6389,"CObs","a.Misspecified delay
 Immediate effect",7.54169
NA,0,0,0,36,8.71161,"CObs","a.Misspecified delay
 Immediate effect",23.8776
NA,0,0,0,48,6.76719,"CObs","a.Misspecified delay
 Immediate effect",6.2109
NA,0,0,0,72,4.64726,"CObs","a.Misspecified delay
 Immediate effect",24.1879
NA,0,0,0,96,2.7389,"CObs","a.Misspecified delay
 Immediate effect",4.21238
NA,0,0,0,120,0.816428,"CObs","a.Misspecified delay
 Immediate effect",25.0092
NA,0,0,0,24,7.422,"CObs","a.Misspecified delay
 Immediate effect",2.85693
NA,0,0,0,36,7.69084,"CObs","a.Misspecified delay
 Immediate effect",26.1864
NA,0,0,0,48,7.2603,"CObs","a.Misspecified delay
 Immediate effect",1.93764
NA,0,0,0,72,5.0274,"CObs","a.Misspecified delay
 Immediate effect",27.8528
NA,0,0,0,96,4.8252,"CObs","a.Misspecified delay
 Immediate effect",96.1597
NA,0,0,0,120,3.6167,"CObs","a.Misspecified delay
 Immediate effect",9.29725
NA,0,0,0,24,7.32029,"CObs","a.Misspecified delay
 Immediate effect",23.6019
NA,0,0,0,36,7.47182,"CObs","a.Misspecified delay
 Immediate effect",7.72022
NA,0,0,0,48,6.82824,"CObs","a.Misspecified delay
 Immediate effect",23.844
NA,0,0,0,72,5.43805,"CObs","a.Misspecified delay
 Immediate effect",6.41068
NA,0,0,0,96,3.36859,"CObs","a.Misspecified delay
 Immediate effect",24.1333
NA,0,0,0,120,3.09143,"CObs","a.Misspecified delay
 Immediate effect",4.42031
NA,0,0,0,24,7.7052,"CObs","a.Misspecified delay
 Immediate effect",24.8903
NA,0,0,0,36,7.37553,"CObs","a.Misspecified delay
 Immediate effect",3.0479
NA,0,0,0,48,4.95074,"CObs","a.Misspecified delay
 Immediate effect",25.9602
NA,0,0,0,72,2.85356,"CObs","a.Misspecified delay
 Immediate effect",2.1016
NA,0,0,0,96,1.91013,"CObs","a.Misspecified delay
 Immediate effect",27.4561
NA,0,0,0,120,0.790209,"CObs","a.Misspecified delay
 Immediate effect",96.1597
NA,0,0,0,24,9.62322,"CObs","a.Misspecified delay
 Immediate effect",9.06046
NA,0,0,0,36,8.81997,"CObs","a.Misspecified delay
 Immediate effect",23.633
NA,0,0,0,48,8.29222,"CObs","a.Misspecified delay
 Immediate effect",7.41719
NA,0,0,0,72,6.2099,"CObs","a.Misspecified delay
 Immediate effect",23.902
NA,0,0,0,96,5.6711,"CObs","a.Misspecified delay
 Immediate effect",6.07195
NA,0,0,0,120,3.5036,"CObs","a.Misspecified delay
 Immediate effect",24.228
NA,0,0,0,24,9.7695,"CObs","a.Misspecified delay
 Immediate effect",4.06917
NA,0,0,0,36,10.1359,"CObs","a.Misspecified delay
 Immediate effect",25.0979
NA,0,0,0,48,7.41716,"CObs","a.Misspecified delay
 Immediate effect",2.72699
NA,0,0,0,72,4.8809,"CObs","a.Misspecified delay
 Immediate effect",26.3574
NA,0,0,0,96,3.83653,"CObs","a.Misspecified delay
 Immediate effect",1.82752
NA,0,0,0,120,2.02274,"CObs","a.Misspecified delay
 Immediate effect",28.1561
NA,0,0,0,24,43.8312,"EObs","b.Misspecified delay
 Effect compartment",1.44878
NA,0,0,0,36,27.9901,"EObs","b.Misspecified delay
 Effect compartment",6.23448
NA,0,0,0,48,25.0302,"EObs","b.Misspecified delay
 Effect compartment",8.9098
NA,0,0,0,72,34.404,"EObs","b.Misspecified delay
 Effect compartment",11.476
NA,0,0,0,96,42.4959,"EObs","b.Misspecified delay
 Effect compartment",11.4966
NA,0,0,0,120,57.6585,"EObs","b.Misspecified delay
 Effect compartment",11.0497
NA,0,0,0,144,74.163,"EObs","b.Misspecified delay
 Effect compartment",9.07805
NA,0,0,0,0,101.54,"EObs","b.Misspecified delay
 Effect compartment",34.2373
NA,0,0,0,24,28.1102,"EObs","b.Misspecified delay
 Effect compartment",7.43922
NA,0,0,0,36,25.4039,"EObs","b.Misspecified delay
 Effect compartment",24.7951
NA,0,0,0,48,25.8117,"EObs","b.Misspecified delay
 Effect compartment",6.09622
NA,0,0,0,72,23.6228,"EObs","b.Misspecified delay
 Effect compartment",20.6971
NA,0,0,0,96,32.2559,"EObs","b.Misspecified delay
 Effect compartment",4.0938
NA,0,0,0,120,35.9677,"EObs","b.Misspecified delay
 Effect compartment",20.1366
NA,0,0,0,0,93.322,"EObs","b.Misspecified delay
 Effect compartment",24.7098
NA,0,0,0,24,28.5822,"EObs","b.Misspecified delay
 Effect compartment",31.8926
NA,0,0,0,36,24.2327,"EObs","b.Misspecified delay
 Effect compartment",40.3819
NA,0,0,0,48,18.8148,"EObs","b.Misspecified delay
 Effect compartment",96.1604
NA,0,0,0,72,18.2214,"EObs","b.Misspecified delay
 Effect compartment",9.07805
NA,0,0,0,96,20.7329,"EObs","b.Misspecified delay
 Effect compartment",34.2373
NA,0,0,0,120,18.3926,"EObs","b.Misspecified delay
 Effect compartment",7.43922
NA,0,0,0,144,23.614,"EObs","b.Misspecified delay
 Effect compartment",24.7951
NA,0,0,0,0,91.519,"EObs","b.Misspecified delay
 Effect compartment",6.09622
NA,0,0,0,24,26.9338,"EObs","b.Misspecified delay
 Effect compartment",20.6971
NA,0,0,0,36,22.632,"EObs","b.Misspecified delay
 Effect compartment",4.0938
NA,0,0,0,48,18.0163,"EObs","b.Misspecified delay
 Effect compartment",20.1366
NA,0,0,0,72,19.0578,"EObs","b.Misspecified delay
 Effect compartment",2.74912
NA,0,0,0,96,17.6177,"EObs","b.Misspecified delay
 Effect compartment",24.7098
NA,0,0,0,120,21.2036,"EObs","b.Misspecified delay
 Effect compartment",1.84612
NA,0,0,0,144,29.93,"EObs","b.Misspecified delay
 Effect compartment",31.8926
NA,0,0,0,0,105.56,"EObs","b.Misspecified delay
 Effect compartment",96.1604
NA,0,0,0,24,42.0248,"EObs","b.Misspecified delay
 Effect compartment",0
NA,0,0,0,36,25.9758,"EObs","b.Misspecified delay
 Effect compartment",6.23448
NA,0,0,0,48,32.5728,"EObs","b.Misspecified delay
 Effect compartment",8.9098
NA,0,0,0,72,37.6106,"EObs","b.Misspecified delay
 Effect compartment",11.476
NA,0,0,0,96,43.7723,"EObs","b.Misspecified delay
 Effect compartment",11.0497
NA,0,0,0,120,60.6413,"EObs","b.Misspecified delay
 Effect compartment",9.07805
NA,0,0,0,144,66.6276,"EObs","b.Misspecified delay
 Effect compartment",34.2373
NA,0,0,0,0,90.151,"EObs","b.Misspecified delay
 Effect compartment",7.43922
NA,0,0,0,24,37.3335,"EObs","b.Misspecified delay
 Effect compartment",24.7951
NA,0,0,0,36,27.7752,"EObs","b.Misspecified delay
 Effect compartment",6.09622
NA,0,0,0,48,18.8951,"EObs","b.Misspecified delay
 Effect compartment",20.6971
NA,0,0,0,72,29.2457,"EObs","b.Misspecified delay
 Effect compartment",4.0938
NA,0,0,0,96,31.0506,"EObs","b.Misspecified delay
 Effect compartment",20.1366
NA,0,0,0,120,45.3749,"EObs","b.Misspecified delay
 Effect compartment",2.74912
NA,0,0,0,144,57.3817,"EObs","b.Misspecified delay
 Effect compartment",24.7098
NA,0,0,0,24,30.032,"EObs","b.Misspecified delay
 Effect compartment",1.84612
NA,0,0,0,36,21.8909,"EObs","b.Misspecified delay
 Effect compartment",31.8926
NA,0,0,0,48,19.8604,"EObs","b.Misspecified delay
 Effect compartment",40.3819
NA,0,0,0,72,13.6508,"EObs","b.Misspecified delay
 Effect compartment",96.1604
NA,0,0,0,96,14.6738,"EObs","b.Misspecified delay
 Effect compartment",8.92295
NA,0,0,0,120,24.2536,"EObs","b.Misspecified delay
 Effect compartment",11.513
NA,0,0,0,144,29.6075,"EObs","b.Misspecified delay
 Effect compartment",11.5571
NA,0,0,0,0,106.72,"EObs","b.Misspecified delay
 Effect compartment",9.22662
NA,0,0,0,24,36.1222,"EObs","b.Misspecified delay
 Effect compartment",33.9126
NA,0,0,0,36,27.846,"EObs","b.Misspecified delay
 Effect compartment",7.62816
