"Scenario","ID","IVAR","TAD","PRED","IPRED","DV","IRES","PREDSE","Weight","IWRES","WRES","CWRES","PCWRES","CdfPCWRES","CdfDV","TADSeq","ObsName","ResetSeq","ModelName"
NA,1,36,36,7.43922,5.43243,4.4553,-0.977129,NA,3.77386,-0.483218,-1.09876,-1.20736,-1.03146,0.151163,0.134551,1,"CObs",0,"b.Misspecified delay
 Effect compartment"
NA,1,36,36,24.7951,24.6386,25.638,0.999379,NA,1,0.254407,0.848683,0.793202,0.924009,0.822259,0.460133,1,"EObs",0,"b.Misspecified delay
 Effect compartment"
NA,1,48,48,6.09622,4.10621,4.4846,0.378385,NA,4.76451,0.210253,-0.330495,-0.241485,-0.192723,0.423588,0.297342,1,"CObs",0,"b.Misspecified delay
 Effect compartment"
NA,1,48,48,20.6971,22.137,26.192,4.05499,NA,1,1.03226,1.10461,0.982003,0.898778,0.815615,0.619601,1,"EObs",0,"b.Misspecified delay
 Effect compartment"
NA,1,72,72,4.0938,2.34605,2.4061,0.0600519,NA,6.23357,0.0381675,-0.179028,-0.119483,0.0750193,0.5299,0.267442,1,"CObs",0,"b.Misspecified delay
 Effect compartment"
NA,1,72,72,20.1366,24.5343,23.984,-0.55029,NA,1,-0.140085,-0.361728,-0.562035,-0.735896,0.230897,0.536545,1,"EObs",0,"b.Misspecified delay
 Effect compartment"
NA,1,96,96,2.74912,1.34039,1.1445,-0.195893,NA,6.93119,-0.131287,-0.265409,-0.30176,-0.278367,0.390365,0.260797,1,"CObs",0,"b.Misspecified delay
 Effect compartment"
NA,1,96,96,24.7098,31.7904,32.785,0.994628,NA,1,0.253198,-0.0234906,-0.167864,-0.209719,0.416944,0.659468,1,"EObs",0,"b.Misspecified delay
 Effect compartment"
NA,1,120,120,1.84612,0.765821,0.621,-0.144821,NA,7.194,-0.0988818,-0.129828,-0.21282,-0.438354,0.330565,0.260797,1,"CObs",0,"b.Misspecified delay
 Effect compartment"
NA,1,120,120,31.8926,41.2259,36.522,-4.70388,NA,1,-1.19744,-1.18745,-1.25901,-1.1206,0.131229,0.549834,1,"EObs",0,"b.Misspecified delay
 Effect compartment"
NA,2,0,0,96.1604,94.0435,93.322,-0.721542,NA,1,-0.18368,-0.507972,-0.509411,-0.503493,0.307309,0.307309,1,"EObs",0,"b.Misspecified delay
 Effect compartment"
NA,2,0.5,0.5,0,0,0.50105,0.50105,NA,7.32867,0.345297,0.345297,0.345297,0.321927,0.626246,0.622924,1,"CObs",0,"b.Misspecified delay
 Effect compartment"
NA,2,2,2,6.23448,3.75684,3.841,0.0841639,NA,5.05254,0.0481593,-0.59231,-0.617523,-0.47533,0.317276,0.357143,1,"CObs",0,"b.Misspecified delay
 Effect compartment"
NA,2,3,3,8.9098,6.2953,5.8892,-0.406096,NA,3.23568,-0.185956,-0.446698,-0.495259,-0.243899,0.403654,0.287375,1,"CObs",0,"b.Misspecified delay
 Effect compartment"
NA,2,6,6,11.476,9.34853,9.9682,0.619674,NA,1.93393,0.219373,-0.159858,-0.113955,-0.0333168,0.486711,0.443522,1,"CObs",0,"b.Misspecified delay
 Effect compartment"
NA,2,12,12,11.0497,9.72763,9.4978,-0.229827,NA,1.82289,-0.0789917,-0.377279,-0.424077,-0.261094,0.39701,0.347176,1,"CObs",0,"b.Misspecified delay
 Effect compartment"
NA,2,24,24,9.07805,8.52878,8.8806,0.351817,NA,2.20626,0.133028,0.0145608,-0.0430999,-0.125242,0.450166,0.423588,1,"CObs",0,"b.Misspecified delay
 Effect compartment"
NA,2,24,24,34.2373,34.445,28.706,-5.73896,NA,1,-1.46094,-0.597909,-0.598152,-0.661478,0.254153,0.284053,1,"EObs",0,"b.Misspecified delay
 Effect compartment"
NA,2,36,36,7.43922,7.42168,6.0008,-1.42088,NA,2.65713,-0.589608,-0.544346,-0.631923,-0.494062,0.310631,0.277409,1,"CObs",0,"b.Misspecified delay
 Effect compartment"
NA,2,36,36,24.7951,23.4656,24.456,0.990391,NA,1,0.252119,0.827167,0.902268,0.911321,0.818937,0.460133,1,"EObs",0,"b.Misspecified delay
 Effect compartment"
NA,2,48,48,6.09622,6.45806,6.4125,-0.0455641,NA,3.14371,-0.0205657,0.301316,0.173335,0.261094,0.60299,0.559801,1,"CObs",0,"b.Misspecified delay
 Effect compartment"
NA,2,48,48,20.6971,17.9288,19.092,1.16324,NA,1,0.296119,0.202622,0.296252,0.0917328,0.536545,0.42691,1,"EObs",0,"b.Misspecified delay
 Effect compartment"
NA,2,72,72,4.0938,4.88993,5.5148,0.624875,NA,4.15642,0.324304,0.83655,0.716948,0.826293,0.795681,0.709302,1,"CObs",0,"b.Misspecified delay
 Effect compartment"
NA,2,72,72,20.1366,14.6329,18.5,3.86708,NA,1,0.984423,0.194954,0.272945,0.0499868,0.519934,0.463455,1,"EObs",0,"b.Misspecified delay
 Effect compartment"
NA,2,96,96,2.74912,3.70256,3.7878,0.0852403,NA,5.09796,0.0489939,0.565265,0.526813,0.512968,0.696013,0.672757,1,"CObs",0,"b.Misspecified delay
 Effect compartment"
NA,2,96,96,24.7098,16.538,21.073,4.53498,NA,1,1.15445,-0.192067,-0.141587,-0.321927,0.373754,0.36711,1,"EObs",0,"b.Misspecified delay
 Effect compartment"
NA,2,120,120,1.84612,2.80351,2.6801,-0.123409,NA,5.85886,-0.0760417,0.371542,0.373875,0.401968,0.656146,0.672757,1,"CObs",0,"b.Misspecified delay
 Effect compartment"
NA,2,120,120,31.8926,21.161,18.676,-2.48495,NA,1,-0.632582,-1.77238,-1.76094,-1.81342,0.0348837,0.157807,1,"EObs",0,"b.Misspecified delay
 Effect compartment"
NA,2,144,144,40.3819,27.363,23.614,-3.74901,NA,1,-0.954367,-1.39417,-1.36989,-1.35292,0.0880399,0.121262,1,"EObs",0,"b.Misspecified delay
 Effect compartment"
NA,3,0,0,96.1604,93.6342,91.519,-2.11525,NA,1,-0.538468,-0.830644,-0.835684,-0.703527,0.240864,0.240864,1,"EObs",0,"b.Misspecified delay
 Effect compartment"
NA,3,3,3,8.92295,6.02681,6.1891,0.162292,NA,3.39391,0.0761109,-0.648147,-0.735613,-0.357216,0.360465,0.333887,1,"CObs",0,"b.Misspecified delay
 Effect compartment"
NA,3,6,6,11.513,9.99935,9.4881,-0.511254,NA,1.74848,-0.172094,-0.346906,-0.37599,-0.116853,0.453488,0.400332,1,"CObs",0,"b.Misspecified delay
 Effect compartment"
NA,3,9,9,11.5571,11.6026,11.555,-0.0476392,NA,1.38357,-0.0142648,0.137997,0.0834197,0.383975,0.649502,0.566445,1,"CObs",0,"b.Misspecified delay
 Effect compartment"
NA,3,24,24,9.22662,10.7609,11.549,0.788128,NA,1.5606,0.250635,0.813639,0.727456,0.874107,0.80897,0.799003,1,"CObs",0,"b.Misspecified delay
 Effect compartment"
NA,3,24,24,33.9126,32.5068,26.794,-5.71279,NA,1,-1.45428,-0.506961,-0.493627,-0.52249,0.300664,0.250831,1,"EObs",0,"b.Misspecified delay
 Effect compartment"
NA,3,36,36,7.62816,8.91709,8.7235,-0.193586,NA,2.07142,-0.0709265,0.269492,0.256992,0.295723,0.616279,0.682724,1,"CObs",0,"b.Misspecified delay
 Effect compartment"
NA,3,36,36,24.2777,20.8019,22.364,1.56206,NA,1,0.397647,0.964027,0.970439,0.949842,0.828904,0.430233,1,"EObs",0,"b.Misspecified delay
 Effect compartment"
NA,3,48,48,6.3066,7.3538,8.0335,0.679704,NA,2.68833,0.283701,0.598745,0.574521,0.551348,0.709302,0.719269,1,"CObs",0,"b.Misspecified delay
 Effect compartment"
NA,3,48,48,19.9931,15.369,17.66,2.29099,NA,1,0.583206,0.580922,0.565404,0.53206,0.702658,0.416944,1,"EObs",0,"b.Misspecified delay
 Effect compartment"
NA,3,72,72,4.31069,4.99798,4.8549,-0.143076,NA,4.07756,-0.0735474,0.0901383,0.104637,-0.0166561,0.493355,0.576412,1,"CObs",0,"b.Misspecified delay
 Effect compartment"
NA,3,72,72,19.0646,13.0862,18.319,5.23281,NA,1,1.33209,0.694943,0.689917,0.630696,0.73588,0.466777,1,"EObs",0,"b.Misspecified delay
 Effect compartment"
NA,3,96,96,2.94644,3.39677,3.7725,0.375733,NA,5.35613,0.221363,0.412416,0.411977,0.466027,0.679402,0.622924,1,"CObs",0,"b.Misspecified delay
 Effect compartment"
NA,3,96,96,23.2792,16.4088,16.87,0.461221,NA,1,0.117411,-0.677746,-0.667309,-1.13634,0.127907,0.300664,1,"EObs",0,"b.Misspecified delay
 Effect compartment"
NA,3,120,120,2.01395,2.30854,1.639,-0.669539,NA,6.26326,-0.426555,-0.443352,-0.441487,-0.53206,0.297342,0.393688,1,"CObs",0,"b.Misspecified delay
 Effect compartment"
NA,3,120,120,30.1382,22.6235,20.346,-2.27749,NA,1,-0.579769,-0.965417,-0.964509,-1.18535,0.11794,0.224252,1,"EObs",0,"b.Misspecified delay
 Effect compartment"
NA,3,144,144,38.3743,30.4526,28.442,-2.01061,NA,1,-0.51183,-0.408132,-0.388662,-0.366106,0.357143,0.274086,1,"EObs",0,"b.Misspecified delay
 Effect compartment"
NA,4,0,0,96.1604,104.454,105.56,1.10624,NA,1,0.281609,1.6822,1.6701,1.73322,0.958472,0.958472,1,"EObs",0,"b.Misspecified delay
 Effect compartment"
NA,4,3,3,8.88765,10.8144,10.988,0.173597,NA,1.54845,0.0549908,0.500407,0.467379,0.949842,0.828904,0.80897,1,"CObs",0,"b.Misspecified delay
 Effect compartment"
NA,4,6,6,11.3865,13.4139,13.141,-0.272932,NA,1.08682,-0.0724323,0.328973,0.318892,0.392956,0.652824,0.762458,1,"CObs",0,"b.Misspecified delay
 Effect compartment"
NA,4,9,9,11.336,13.0897,13.227,0.137341,NA,1.13291,0.0372131,0.430283,0.39935,0.484675,0.686047,0.77907,1,"CObs",0,"b.Misspecified delay
 Effect compartment"
NA,4,12,12,10.8235,12.294,13.235,0.940994,NA,1.2583,0.268707,0.589661,0.532079,0.661478,0.745847,0.769103,1,"CObs",0,"b.Misspecified delay
 Effect compartment"
NA,4,24,24,8.65461,9.2532,8.4785,-0.774705,NA,1.96325,-0.276327,-0.214461,-0.235226,-0.133639,0.446844,0.463455,1,"CObs",0,"b.Misspecified delay
 Effect compartment"
NA,4,24,24,35.1468,40.7068,43.328,2.62119,NA,1,0.667265,0.551936,0.601384,0.52249,0.699336,0.755814,1,"EObs",0,"b.Misspecified delay
 Effect compartment"
NA,4,36,36,6.90227,6.94988,7.2411,0.291217,NA,2.88338,0.125883,0.0938196,0.0719087,0,0.5,0.559801,1,"CObs",0,"b.Misspecified delay
 Effect compartment"
NA,4,36,36,26.2837,34.9845,27.789,-7.19554,NA,1,-1.83173,-1.11337,-0.965767,-1.1206,0.131229,0.536545,1,"EObs",0,"b.Misspecified delay
 Effect compartment"
NA,4,48,48,5.50471,5.21989,5.6057,0.385807,NA,3.91972,0.194445,-0.108159,-0.153008,-0.348353,0.363787,0.539867,1,"CObs",0,"b.Misspecified delay
 Effect compartment"
NA,4,48,48,22.7461,34.6745,36.325,1.65047,NA,1,0.420153,1.79652,1.94701,1.96139,0.975083,0.878738,1,"EObs",0,"b.Misspecified delay
 Effect compartment"
NA,4,72,72,3.50122,2.94462,3.5385,0.593877,NA,5.74005,0.362204,0.196839,0.259817,0.392956,0.652824,0.5299,1,"CObs",0,"b.Misspecified delay
 Effect compartment"
NA,4,72,72,23.2771,41.4808,44.141,2.6602,NA,1,0.677194,2.17826,2.10692,1.96139,0.975083,0.965116,1,"EObs",0,"b.Misspecified delay
 Effect compartment"
NA,4,96,96,2.22691,1.66111,1.3805,-0.280608,NA,6.73546,-0.185388,0.0978643,0.0658086,-0.108472,0.456811,0.287375,1,"CObs",0,"b.Misspecified delay
 Effect compartment"
NA,4,96,96,28.8807,52.6105,52,-0.610528,NA,1,-0.155419,0.903426,0.673879,1.03146,0.848837,0.975083,1,"EObs",0,"b.Misspecified delay
 Effect compartment"
NA,4,120,120,1.41641,0.937057,0.98574,0.048683,NA,7.12887,0.0330892,0.380963,0.26213,-0.0833732,0.466777,0.330565,1,"CObs",0,"b.Misspecified delay
 Effect compartment"
NA,4,120,120,36.9447,64.6808,71.33,6.64921,NA,1,1.69266,1.89914,1.85311,1.90733,0.971761,0.998339,1,"EObs",0,"b.Misspecified delay
 Effect compartment"
NA,4,144,144,46.0569,75.7157,75.991,0.275335,NA,1,0.0700907,-0.487226,-0.185978,-0.295723,0.383721,0.998339,1,"EObs",0,"b.Misspecified delay
 Effect compartment"
NA,5,0,0,96.1604,92.8809,90.151,-2.72986,NA,1,-0.694927,-1.07547,-1.08388,-0.898778,0.184385,0.184385,1,"EObs",0,"b.Misspecified delay
 Effect compartment"
NA,5,6,6,11.5078,11.182,11.159,-0.0230234,NA,1.46837,-0.00710208,-0.0917476,-0.123348,0.0583267,0.523256,0.509967,1,"CObs",0,"b.Misspecified delay
 Effect compartment"
NA,5,12,12,11.1116,10.192,11.32,1.12801,NA,1.69818,0.3742,0.072755,0.0108668,0.0750193,0.5299,0.526578,1,"CObs",0,"b.Misspecified delay
 Effect compartment"
NA,5,24,24,9.18319,7.44461,6.3363,-1.10831,NA,2.64669,-0.459,-0.951881,-1.15421,-1.04574,0.147841,0.147841,1,"CObs",0,"b.Misspecified delay
 Effect compartment"
NA,5,24,24,33.996,33.3963,37.231,3.83466,NA,1,0.976172,0.45114,0.491241,0.401968,0.656146,0.60299,1,"EObs",0,"b.Misspecified delay
 Effect compartment"
NA,5,36,36,7.57026,5.42214,5.6058,0.183661,NA,3.7808,0.0909091,-0.566682,-0.616368,-0.640889,0.260797,0.250831,1,"CObs",0,"b.Misspecified delay
 Effect compartment"
NA,5,36,36,24.4234,25.9893,27.611,1.62168,NA,1,0.412824,0.0200583,-0.0157159,0.0833732,0.533223,0.606312,1,"EObs",0,"b.Misspecified delay
 Effect compartment"
NA,5,48,48,6.2406,3.94909,3.1667,-0.782388,NA,4.89302,-0.440565,-0.998195,-1.04779,-0.962999,0.167774,0.111296,1,"CObs",0,"b.Misspecified delay
 Effect compartment"
NA,5,48,48,20.2,23.8492,18.713,-5.13621,NA,1,-1.3075,-1.09951,-1.2154,-1.39575,0.0813953,0.483389,1,"EObs",0,"b.Misspecified delay
 Effect compartment"
NA,5,72,72,4.24089,2.09483,2.2218,0.126968,NA,6.42827,0.0819483,-0.634036,-0.547658,-0.610504,0.270764,0.194352,1,"CObs",0,"b.Misspecified delay
 Effect compartment"
NA,5,72,72,19.3928,26.9443,28.596,1.65165,NA,1,0.420453,1.12469,0.945984,1.04574,0.852159,0.745847,1,"EObs",0,"b.Misspecified delay
 Effect compartment"
NA,5,96,96,2.88196,1.11122,1.0768,-0.0344239,NA,7.05077,-0.023269,-0.289869,-0.306956,-0.366106,0.357143,0.164452,1,"CObs",0,"b.Misspecified delay
 Effect compartment"
NA,5,96,96,23.7265,34.6675,30.304,-4.36351,NA,1,-1.1108,-0.346055,-0.494311,-0.780297,0.217608,0.656146,1,"EObs",0,"b.Misspecified delay
 Effect compartment"
NA,5,120,120,1.95848,0.589459,1.0427,0.453241,NA,7.24828,0.310631,0.095366,0.0837434,-0.725022,0.234219,0.290698,1,"CObs",0,"b.Misspecified delay
 Effect compartment"
NA,5,120,120,30.6943,44.171,44.343,0.171959,NA,1,0.0437749,0.813331,0.748381,0.949842,0.828904,0.842193,1,"EObs",0,"b.Misspecified delay
 Effect compartment"
NA,5,144,144,39.0176,53.8692,55.443,1.57376,NA,1,0.400626,0.625185,0.707873,0.6929,0.755814,0.868771,1,"EObs",0,"b.Misspecified delay
 Effect compartment"
NA,6,3,3,8.90902,11.2755,12.053,0.777503,NA,1.44892,0.238245,0.74683,0.45472,0.962999,0.832226,0.832226,1,"CObs",0,"b.Misspecified delay
 Effect compartment"
NA,6,6,6,11.4629,11.4266,10.928,-0.498568,NA,1.41823,-0.151146,-0.392769,-0.372855,-0.243899,0.403654,0.546512,1,"CObs",0,"b.Misspecified delay
 Effect compartment"
NA,6,9,9,11.4694,10.9675,10.081,-0.88648,NA,1.51439,-0.277707,-0.444573,-0.437109,-0.420092,0.337209,0.373754,1,"CObs",0,"b.Misspecified delay
 Effect compartment"
NA,6,12,12,11.0093,10.5119,11.025,0.51308,NA,1.61887,0.166185,0.0517405,0.0577991,0,0.5,0.526578,1,"CObs",0,"b.Misspecified delay
 Effect compartment"
NA,6,24,24,8.99676,8.86983,10.159,1.28917,NA,2.08725,0.474128,0.452846,0.446093,0.401968,0.656146,0.652824,1,"CObs",0,"b.Misspecified delay
 Effect compartment"
NA,6,24,24,34.4018,31.3833,30.307,-1.07628,NA,1,-0.273984,-0.267991,-0.286155,-0.321927,0.373754,0.320598,1,"EObs",0,"b.Misspecified delay
 Effect compartment"
NA,6,36,36,7.33335,7.48425,6.7974,-0.68685,NA,2.62875,-0.283489,-0.234933,-0.248283,-0.47533,0.317276,0.390365,1,"CObs",0,"b.Misspecified delay
 Effect compartment"
NA,6,36,36,25.0739,21.8291,22.341,0.511926,NA,1,0.130318,0.094662,0.118609,0.0833732,0.533223,0.383721,1,"EObs",0,"b.Misspecified delay
 Effect compartment"
NA,6,48,48,5.97746,6.31511,5.0952,-1.21991,NA,3.22432,-0.557632,-0.355587,-0.372144,-0.321927,0.373754,0.360465,1,"CObs",0,"b.Misspecified delay
 Effect compartment"
NA,6,48,48,21.0873,17.2531,20.533,3.27988,NA,1,0.834944,0.361603,0.41204,0.243899,0.596346,0.450166,1,"EObs",0,"b.Misspecified delay
 Effect compartment"
NA,6,72,72,3.97141,4.49621,4.4709,-0.0253141,NA,4.4544,-0.0136005,0.405596,0.371283,0.52249,0.699336,0.636213,1,"CObs",0,"b.Misspecified delay
 Effect compartment"
NA,6,72,72,20.7461,15.3634,14.279,-1.08438,NA,1,-0.276045,-0.987058,-0.953419,-1.01739,0.154485,0.254153,1,"EObs",0,"b.Misspecified delay
 Effect compartment"
NA,6,96,96,2.6386,3.2012,3.7288,0.5276,NA,5.52235,0.315621,0.492012,0.478117,0.671878,0.749169,0.73588,1,"CObs",0,"b.Misspecified delay
 Effect compartment"
NA,6,96,96,25.5307,18.4429,15.41,-3.03287,NA,1,-0.772063,-0.957914,-0.98409,-1.33241,0.0913621,0.217608,1,"EObs",0,"b.Misspecified delay
 Effect compartment"
NA,6,120,120,32.901,24.1655,25.406,1.24046,NA,1,0.315777,0.295198,0.266509,0.0166561,0.506645,0.270764,1,"EObs",0,"b.Misspecified delay
 Effect compartment"
NA,6,144,144,41.5323,31.4001,30.451,-0.949138,NA,1,-0.241617,-0.325025,-0.324617,-0.661478,0.254153,0.204319,1,"EObs",0,"b.Misspecified delay
 Effect compartment"
NA,7,0,0,96.1604,101.207,106.72,5.51271,NA,1,1.40334,1.88979,1.86301,2.02187,0.978405,0.978405,1,"EObs",0,"b.Misspecified delay
 Effect compartment"
NA,7,3,3,8.92837,5.31035,5.213,-0.0973457,NA,3.857,-0.0486677,-0.880186,-0.976218,-0.671878,0.250831,0.227575,1,"CObs",0,"b.Misspecified delay
 Effect compartment"
NA,7,6,6,11.5325,8.86731,8.5575,-0.309815,NA,2.0881,-0.113966,-0.531252,-0.481294,-0.201214,0.420266,0.290698,1,"CObs",0,"b.Misspecified delay
 Effect compartment"
NA,7,9,9,11.5915,9.60683,10.109,0.502168,NA,1.85733,0.174218,-0.217261,-0.184805,-0.00832776,0.496678,0.42691,1,"CObs",0,"b.Misspecified delay
 Effect compartment"
NA,7,12,12,11.18,9.45669,9.6822,0.225512,NA,1.90136,0.0791589,-0.269668,-0.318388,-0.321927,0.373754,0.343854,1,"CObs",0,"b.Misspecified delay
 Effect compartment"
NA,7,24,24,9.31765,7.61418,7.0211,-0.593076,NA,2.57101,-0.242081,-0.625403,-0.770517,-0.703527,0.240864,0.200997,1,"CObs",0,"b.Misspecified delay
 Effect compartment"
NA,7,24,24,33.7213,37.7809,35.732,-2.04895,NA,1,-0.52159,-0.673662,-0.703965,-0.989826,0.16113,0.480066,1,"EObs",0,"b.Misspecified delay
 Effect compartment"
NA,7,36,36,7.74607,5.9991,6.0317,0.032597,NA,3.41071,0.015325,-0.506804,-0.593489,-0.348353,0.363787,0.303987,1,"CObs",0,"b.Misspecified delay
 Effect compartment"
NA,7,36,36,23.966,28.9621,27.163,-1.79911,NA,1,-0.45799,0.0650785,0.110445,-0.0583267,0.476744,0.509967,1,"EObs",0,"b.Misspecified delay
 Effect compartment"
NA,7,48,48,6.43953,4.72519,4.1472,-0.577987,NA,4.27912,-0.304365,-0.739835,-0.816103,-0.814633,0.207641,0.187708,1,"CObs",0,"b.Misspecified delay
 Effect compartment"
NA,7,48,48,19.5642,26.0977,29.163,3.06527,NA,1,0.78031,1.18414,1.15265,1.39575,0.918605,0.722591,1,"EObs",0,"b.Misspecified delay
 Effect compartment"
NA,7,72,72,4.45041,2.93144,2.7476,-0.183837,NA,5.75119,-0.112231,-0.310751,-0.290653,0,0.5,0.274086,1,"CObs",0,"b.Misspecified delay
 Effect compartment"
NA,7,72,72,18.403,28.5088,27.879,-0.629833,NA,1,-0.160334,0.211996,0.048495,0.295723,0.616279,0.722591,1,"EObs",0,"b.Misspecified delay
 Effect compartment"
NA,7,96,96,3.07571,1.81862,2.29,0.471379,NA,6.62888,0.308951,0.19139,0.206264,-0.116853,0.453488,0.36711,1,"CObs",0,"b.Misspecified delay
 Effect compartment"
NA,7,96,96,22.3884,36.1622,35.58,-0.582235,NA,1,-0.148217,0.354468,0.162802,0.420092,0.662791,0.802326,1,"EObs",0,"b.Misspecified delay
 Effect compartment"
NA,7,120,120,2.12565,1.12825,1.3392,0.210954,NA,7.04253,0.142512,0.131554,0.0851129,-0.184246,0.42691,0.327243,1,"CObs",0,"b.Misspecified delay
 Effect compartment"
NA,7,120,120,29.0359,46.1225,45.347,-0.775482,NA,1,-0.197411,0.27552,0.120365,0.295723,0.616279,0.858804,1,"EObs",0,"b.Misspecified delay
 Effect compartment"
NA,7,144,144,37.1,56.7032,58.528,1.82476,NA,1,0.464519,0.657954,0.609042,0.849957,0.802326,0.908638,1,"EObs",0,"b.Misspecified delay
 Effect compartment"
NA,8,0,0,96.1604,94.1886,92.508,-1.68062,NA,1,-0.427828,-0.653649,-0.656782,-0.714233,0.237542,0.237542,1,"EObs",0,"b.Misspecified delay
 Effect compartment"
NA,8,1,1,1.44931,0.0588138,0.062565,0.00375124,NA,7.32786,0.00258501,-0.364112,-0.309068,-0.610504,0.270764,0.260797,1,"CObs",0,"b.Misspecified delay
 Effect compartment"
NA,8,2,2,6.23239,3.68,3.6674,-0.012605,NA,5.11687,-0.00725844,-0.520478,-0.596571,0.00832776,0.503322,0.337209,1,"CObs",0,"b.Misspecified delay
 Effect compartment"
NA,8,3,3,8.89967,6.03187,6.0024,-0.0294653,NA,3.39085,-0.0138123,-0.377805,-0.398436,-0.209719,0.416944,0.284053,1,"CObs",0,"b.Misspecified delay
 Effect compartment"
NA,8,6,6,11.4295,9.04441,9.2916,0.247185,NA,2.02955,0.0896441,-0.339292,-0.289827,-0.158892,0.436877,0.363787,1,"CObs",0,"b.Misspecified delay
 Effect compartment"
NA,8,9,9,11.4109,9.55232,8.94,-0.612317,NA,1.87316,-0.213335,-0.558046,-0.58635,-0.53206,0.297342,0.287375,1,"CObs",0,"b.Misspecified delay
 Effect compartment"
NA,8,12,12,10.9277,9.33521,9.8501,0.514891,NA,1.93799,0.18247,-0.159792,-0.173736,-0.108472,0.456811,0.393688,1,"CObs",0,"b.Misspecified delay
 Effect compartment"
NA,8,24,24,8.84555,7.59348,7.3223,-0.271181,NA,2.5801,-0.110886,-0.401633,-0.462134,-0.348353,0.363787,0.327243,1,"CObs",0,"b.Misspecified delay
 Effect compartment"
NA,8,24,24,34.7285,36.2873,40.392,4.10465,NA,1,1.0449,0.353323,0.345558,0.375026,0.646179,0.649502,1,"EObs",0,"b.Misspecified delay
 Effect compartment"
NA,8,36,36,7.14168,6.08979,5.8839,-0.205894,NA,3.35605,-0.0960187,-0.314761,-0.359165,-0.348353,0.363787,0.313953,1,"CObs",0,"b.Misspecified delay
 Effect compartment"
NA,8,36,36,25.6048,27.0913,22.891,-4.20029,NA,1,-1.06925,-1.3839,-1.35649,-1.46523,0.0714286,0.373754,1,"EObs",0,"b.Misspecified delay
 Effect compartment"
NA,8,48,48,5.76599,4.8832,4.5155,-0.367697,NA,4.16137,-0.190945,-0.478593,-0.513974,-0.357216,0.360465,0.333887,1,"CObs",0,"b.Misspecified delay
 Effect compartment"
NA,8,48,48,21.816,23.4335,21.701,-1.73249,NA,1,-0.441033,-0.211569,-0.178932,-0.158892,0.436877,0.453488,1,"EObs",0,"b.Misspecified delay
 Effect compartment"
NA,8,72,72,3.75856,3.13983,3.3795,0.239668,NA,5.57453,0.14405,-0.119895,-0.109243,-0.26972,0.393688,0.410299,1,"CObs",0,"b.Misspecified delay
 Effect compartment"
NA,8,72,72,21.8608,23.966,26.083,2.117,NA,1,0.538915,0.768556,0.778466,0.803083,0.789037,0.609635,1,"EObs",0,"b.Misspecified delay
 Effect compartment"
NA,8,96,96,2.45001,2.01887,1.9952,-0.0236713,NA,6.485,-0.0153453,-0.0444307,-0.0416749,-0.375026,0.353821,0.380399,1,"CObs",0,"b.Misspecified delay
 Effect compartment"
NA,8,96,96,27.0121,29.6636,26.959,-2.70464,NA,1,-0.688508,-0.460262,-0.475258,-0.321927,0.373754,0.4701,1,"EObs",0,"b.Misspecified delay
 Effect compartment"
NA,8,120,120,1.59704,1.29811,1.4899,0.191792,NA,6.95461,0.128756,0.0512566,0.0615911,-0.0917328,0.463455,0.450166,1,"CObs",0,"b.Misspecified delay
 Effect compartment"
NA,8,120,120,34.6994,37.791,40.092,2.30096,NA,1,0.585746,0.784337,0.761718,0.746858,0.772425,0.636213,1,"EObs",0,"b.Misspecified delay
 Effect compartment"
NA,8,144,144,43.5595,46.8742,46.682,-0.192198,NA,1,-0.0489269,-0.0702529,-0.0921706,-0.142047,0.443522,0.546512,1,"EObs",0,"b.Misspecified delay
 Effect compartment"
NA,9,0,0,96.1604,99.5824,104.51,4.92762,NA,1,1.2544,1.49428,1.47822,1.54262,0.938538,0.938538,1,"EObs",0,"b.Misspecified delay
 Effect compartment"
NA,9,24,24,9.12126,8.56782,8.9016,0.333779,NA,2.1922,0.125805,-0.0728589,-0.116012,0.00832776,0.503322,0.493355,1,"CObs",0,"b.Misspecified delay
 Effect compartment"
NA,9,24,24,34.1358,37.5489,40.716,3.16707,NA,1,0.806226,0.195524,0.20858,0.243899,0.596346,0.669435,1,"EObs",0,"b.Misspecified delay
 Effect compartment"
NA,9,36,36,7.49251,6.58425,6.2805,-0.303752,NA,3.07443,-0.135581,-0.42573,-0.4811,-0.466027,0.320598,0.290698,1,"CObs",0,"b.Misspecified delay
 Effect compartment"
NA,9,36,36,24.6411,28.6492,29.262,0.612827,NA,1,0.156004,-0.346027,-0.341673,-0.142047,0.443522,0.626246,1,"EObs",0,"b.Misspecified delay
 Effect compartment"
NA,9,48,48,6.15457,5.05981,5.3841,0.324285,NA,4.03301,0.165783,-0.247889,-0.26344,-0.0499868,0.480066,0.410299,1,"CObs",0,"b.Misspecified delay
 Effect compartment"
NA,9,48,48,20.4927,25.1864,19.78,-5.40637,NA,1,-1.37627,-1.28702,-1.27929,-1.03146,0.151163,0.446844,1,"EObs",0,"b.Misspecified delay
 Effect compartment"
NA,9,72,72,4.15278,2.98807,2.509,-0.479071,NA,5.7033,-0.291248,-0.871716,-0.911257,-0.75791,0.224252,0.274086,1,"CObs",0,"b.Misspecified delay
 Effect compartment"
NA,9,72,72,19.8334,25.9201,28.87,2.94986,NA,1,0.750932,0.983017,0.957759,1.00351,0.842193,0.759136,1,"EObs",0,"b.Misspecified delay
 Effect compartment"
